episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
113,17.5,0.35,50,3,11,1,22,0.28,0.72,40.0,16,5,15,4.966554641723633,11.0,79.27272727272727,42.0,100.0,27.439490152601426,9,4.0,2.0,9.0,5,2,4,0
114,16.699999999999996,0.3339999999999999,50,3,11,1,17,0.34,0.6599999999999999,34.0,11,9,13,1.632993221282959,4.0,83.36363636363636,37.0,100.0,26.261872561057466,7,4.1,2.0,7.0,3,6,2,0
115,17.999999999999993,0.3599999999999999,50,3,9,1,16,0.26,0.74,30.0,8,12,17,3.6817867755889893,9.0,78.22222222222223,34.0,100.0,29.895290516429647,13,4.5,2.0,8.0,4,4,1,0
116,20.2,0.40399999999999997,50,3,10,1,17,0.24,0.76,75.0,15,13,10,2.054804563522339,5.0,98.6,86.0,100.0,4.199999999999999,7,4.777777777777778,2.0,8.0,6,2,2,0
117,16.699999999999996,0.3339999999999999,50,3,12,1,19,0.38,0.62,26.0,10,9,12,1.247219204902649,3.0,85.0,38.0,100.0,25.10975905897944,7,3.4545454545454546,2.0,7.0,4,5,3,0
118,20.2,0.40399999999999997,50,3,11,1,17,0.32,0.6799999999999999,100.0,7,12,15,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,7,4.0,2.0,10.0,3,5,3,0
119,16.849999999999994,0.3369999999999999,50,3,8,1,17,0.36,0.64,31.0,9,11,12,1.247219204902649,3.0,85.375,35.0,100.0,25.53887967394028,9,5.142857142857143,3.0,8.0,2,4,2,0
120,20.2,0.40399999999999997,50,3,6,1,17,0.18,0.8200000000000001,78.0,13,13,15,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,12,6.0,4.0,8.0,2,3,1,0
121,17.849999999999994,0.3569999999999999,50,3,9,1,20,0.32,0.6799999999999999,30.0,13,9,12,1.699673056602478,4.0,86.66666666666667,34.0,100.0,25.104227178350307,7,4.625,2.0,14.0,4,3,2,0
122,18.049999999999994,0.3609999999999999,50,3,9,1,17,0.4,0.6,26.0,12,8,10,1.632993221282959,4.0,85.33333333333333,28.0,100.0,27.584214487436267,9,4.875,2.0,8.0,4,3,2,0
