reward,steps,rooms,charges,full_coverage,time_in_C,min_battery
16.699999999999996,50,3,11,1,0.42,32.0
20.2,50,3,9,1,0.22,76.0
20.2,50,3,7,1,0.2,74.0
18.849999999999998,50,3,9,1,0.32,39.0
20.2,50,3,8,1,0.2,77.0
20.2,50,3,11,1,0.28,72.0
20.2,50,3,10,1,0.24,72.0
20.2,50,3,11,1,0.24,74.0
18.049999999999994,50,3,12,1,0.32,27.0
18.049999999999994,50,3,11,1,0.26,26.0
16.999999999999993,50,3,11,1,0.32,26.0
20.2,50,3,11,1,0.22,71.0
20.2,50,3,11,1,0.24,74.0
16.999999999999993,50,3,11,1,0.34,34.0
18.049999999999994,50,3,12,1,0.32,27.0
18.099999999999994,50,3,12,1,0.3,38.0
18.049999999999994,50,3,12,1,0.3,28.0
18.049999999999994,50,3,11,1,0.34,28.0
16.999999999999993,50,3,12,1,0.32,33.0
20.2,50,3,11,1,0.24,73.0
16.999999999999993,50,3,12,1,0.32,34.0
16.999999999999993,50,3,12,1,0.36,33.0
16.999999999999993,50,3,12,1,0.34,29.0
16.999999999999993,50,3,11,1,0.34,26.0
16.849999999999994,50,3,12,1,0.34,27.0
18.099999999999994,50,3,11,1,0.4,37.0
16.849999999999994,50,3,12,1,0.36,30.0
16.849999999999994,50,3,11,1,0.32,32.0
16.999999999999993,50,3,12,1,0.34,29.0
16.999999999999993,50,3,11,1,0.3,33.0
16.899999999999995,50,3,12,1,0.34,34.0
16.849999999999994,50,3,12,1,0.34,33.0
18.049999999999994,50,3,13,1,0.36,27.0
17.049999999999994,50,3,11,1,0.32,34.0
17.899999999999995,50,3,9,1,0.26,33.0
18.999999999999996,50,3,11,1,0.3,33.0
16.699999999999996,50,3,11,1,0.32,26.0
16.999999999999993,50,3,12,1,0.36,29.0
16.999999999999993,50,3,12,1,0.38,26.0
20.2,50,3,7,1,0.14,100.0
20.2,50,3,11,1,0.28,75.0
19.6,50,3,8,1,0.28,46.0
17.899999999999995,50,3,7,1,0.3,29.0
16.749999999999996,50,3,10,1,0.36,35.0
16.699999999999996,50,3,10,1,0.32,33.0
20.2,50,3,12,1,0.3,73.0
18.049999999999994,50,3,13,1,0.36,26.0
20.2,50,3,11,1,0.26,73.0
18.999999999999996,50,3,11,1,0.34,33.0
16.849999999999994,50,3,9,1,0.32,33.0
16.849999999999994,50,3,11,1,0.3,26.0
18.849999999999998,50,3,11,1,0.26,32.0
18.400000000000002,50,3,7,1,0.2,45.0
17.899999999999995,50,3,8,1,0.24,33.0
19.149999999999995,50,3,11,1,0.32,33.0
18.999999999999996,50,3,11,1,0.28,32.0
20.2,50,3,11,1,0.26,72.0
20.2,50,3,11,1,0.28,75.0
18.65,50,3,11,1,0.32,38.0
16.849999999999994,50,3,11,1,0.32,33.0
16.999999999999993,50,3,10,1,0.34,26.0
18.049999999999994,50,3,13,1,0.32,28.0
18.999999999999996,50,3,9,1,0.28,33.0
18.65,50,3,9,1,0.22,33.0
16.849999999999994,50,3,8,1,0.38,34.0
16.849999999999994,50,3,9,1,0.34,30.0
16.849999999999994,50,3,10,1,0.3,31.0
17.749999999999996,50,3,12,1,0.42,28.0
19.2,50,3,7,1,0.18,97.0
20.2,50,3,10,1,0.24,75.0
20.2,50,3,8,1,0.18,97.0
19.400000000000002,50,3,10,1,0.34,33.0
20.2,50,3,11,1,0.24,98.0
20.2,50,3,7,1,0.18,100.0
20.2,50,3,10,1,0.3,76.0
20.2,50,3,10,1,0.22,74.0
17.999999999999993,50,3,7,1,0.32,31.0
20.2,50,3,7,1,0.18,75.0
17.7,50,3,5,1,0.12,40.0
16.849999999999994,50,3,10,1,0.34,29.0
20.2,50,3,8,1,0.22,74.0
18.55,50,3,10,1,0.3,30.0
17.749999999999996,50,3,8,1,0.28,33.0
20.2,50,3,10,1,0.24,74.0
17.699999999999996,50,3,9,1,0.36,32.0
20.2,50,3,9,1,0.26,99.0
17.999999999999993,50,3,10,1,0.34,31.0
20.2,50,3,9,1,0.2,73.0
19.400000000000002,50,3,9,1,0.28,32.0
20.2,50,3,8,1,0.22,99.0
20.2,50,3,10,1,0.28,77.0
18.2,50,3,6,1,0.14,100.0
17.899999999999995,50,3,9,1,0.32,36.0
17.999999999999993,50,3,12,1,0.42,31.0
17.999999999999993,50,3,10,1,0.32,30.0
18.7,50,3,9,1,0.22,34.0
16.699999999999996,50,3,11,1,0.36,31.0
16.899999999999995,50,3,8,1,0.36,35.0
19.6,50,3,7,1,0.2,48.0
19.5,50,3,10,1,0.26,34.0
17.749999999999996,50,3,11,1,0.36,32.0
16.849999999999994,50,3,10,1,0.3,33.0
19.65,50,3,8,1,0.26,36.0
20.2,50,3,9,1,0.26,100.0
19.65,50,3,8,1,0.2,33.0
20.400000000000002,50,3,10,1,0.3,53.0
17.999999999999993,50,3,11,1,0.44,31.0
20.2,50,3,8,1,0.24,100.0
20.2,50,3,8,1,0.26,75.0
20.2,50,3,9,1,0.26,74.0
19.5,50,3,9,1,0.32,40.0
18.55,50,3,8,1,0.24,34.0
20.2,50,3,8,1,0.22,100.0
18.849999999999998,50,3,10,1,0.3,34.0
17.899999999999995,50,3,8,1,0.26,35.0
20.2,50,3,10,1,0.26,75.0
